Title,Title_URL,Image,counterowl,bags,Date,Price,displayflex,Info,Info1,limitline
"
						Bán nhà Tân Trụ, Cống Lở, P15 Tân Bình, TP HCM
					",https://nhadatvui.vn/ban-nha-rieng-phuong-15-quan-tan-binh/ban-nha-tan-tru-cong-lo-p15-tan-binh-tp-hcm1653636752,https://file.maumau.vn/public/nhadatvui/uploads/images/d1c5321ea80d2f61fa46bb366cd73f03.jpg,4,Bán,27/5/2022,28 tỷ,650 m² ,,,"
							Tân Trụ, Phường 15, Quận Tân Bình, Hồ Chí Minh
						"
"
						Nhà xây sẵn đối diện trung tâm thương mại nhật bản, nhà đẹp, có đầy đủ tiện ích .
					",https://nhadatvui.vn/ban-nha-rieng-phuong-an-dong-tp-hue/nha-xay-san-doi-dien-trung-tam-thuong-mai-nhat-ban-nha-dep-co-day-du-tien-ich-1653635343,https://file.maumau.vn/public/nhadatvui/uploads/images/72069752d3d12b1eff732c2daed87310.jpg,3,Bán,27/5/2022,4.32 tỷ,81 m² ,3,3,"
							An Cựu City, Phường An Đông, Thành phố Huế, Thừa Thiên Huế
						"
"
						Bán nhà 5x18 hầm trệt 3 lầu có thang máy mặt tiền đường 24m Lacasa
					",https://nhadatvui.vn/ban-nha-rieng-phuong-phu-thuan-quan-7/ban-nha-5x18-ham-tret-3-lau-co-thang-may-mat-tien-duong-24m-lacasa1653635262,https://file.maumau.vn/public/nhadatvui/uploads/images/1bcba89bcfd85a4fd2fea0c8c516daac.jpg,3,Bán,27/5/2022,18.5 tỷ,90 m² ,4,Tây,"
							Phường Phú Thuận, Quận 7, Hồ Chí Minh
						"
"
						Nhà đẹp hẻm 380 Lê Trọng Tấn, 3.8 x9m, 4.8 tỷ, Tân Phú, Sơn Kỳ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-son-ky-quan-tan-phu/nha-dep-hem-380-le-trong-tan-3-8-x9m-4-8-ty-tan-phu-son-ky1653635122,https://file.maumau.vn/public/nhadatvui/uploads/images/9bc8b75015558bec7c49548edfd2709b.jpg,6,Bán,27/5/2022,4.6 tỷ,34 m² ,,,"
							Lê Trọng Tấn, Phường Sơn Kỳ, Quận Tân Phú, Hồ Chí Minh
						"
"
						Nhà 3 tầng, Huỳnh Văn Nghệ, P15 Tân Bình, 4.6x15.5, 8.2 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-15-quan-tan-binh/nha-3-tang-huynh-van-nghe-p15-tan-binh-4-6x15-5-8-2-ty1653634449,https://file.maumau.vn/public/nhadatvui/uploads/images/636b07b547337afe934666209da04fe7.jpg,5,Bán,27/5/2022,8.2 tỷ,52 m² ,,,"
							Huỳnh Văn Nghệ, Phường 15, Quận Tân Bình, Hồ Chí Minh
						"
"
						Bán tòa nhà dòng tiền căn hộ dịch vụ tại Cầu Giấy, Hà Nội
					",https://nhadatvui.vn/ban-nha-rieng-phuong-yen-hoa-quan-cau-giay/ban-toa-nha-dong-tien-can-ho-dich-vu-tai-cau-giay-ha-noi1653633907,https://file.maumau.vn/public/nhadatvui/uploads/images/4ba14abad4b8ead50ec692d78e710573.jpg,5,Bán,27/5/2022,7.8 tỷ,63 m² ,5,5,"
							113 Yên Hoà, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội
						"
"
						(Bình Thạnh) hẻm 54 Vũ Huy Tấn, P3, 3.65x11m, 2 lầu, 5.8 tỷ bớt.
					",https://nhadatvui.vn/ban-nha-rieng-phuong-3-quan-binh-thanh/-binh-thanh-hem-54-vu-huy-tan-p3-3-65x11m-2-lau-5-8-ty-bot-1653632992,https://file.maumau.vn/public/nhadatvui/uploads/images/1686ead6915941e5954a992197f54082.jpg,6,Bán,27/5/2022,5.8 tỷ,39 m² ,,,"
							Vũ Huy Tấn, Phường 3, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Bán nhà 42 đường  An Hải,  Quận Sơn Trà, TP. Đà Nẵng .
					",https://nhadatvui.vn/ban-nha-rieng-phuong-man-thai-quan-son-tra/ban-nha-42-duong-an-hai-quan-son-tra-tp-da-nang-1653631437,https://file.maumau.vn/public/nhadatvui/uploads/images/c01cec49fa74c3d0b567d439f34a257e.jpg,3,Bán,27/5/2022,8.3 tỷ,85 m² ,,,"
							Đường An Hải 18, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng
						"
"
						(Tân Bình P.7) giá 4.8 tỷ, 3.7x11m, 2 lầu, hẻm 3m, Chữ Đồng Tử
					",https://nhadatvui.vn/ban-nha-rieng-phuong-7-quan-tan-binh/-tan-binh-p-7-gia-4-8-ty-3-7x11m-2-lau-hem-3m-chu-dong-tu1653631422,https://file.maumau.vn/public/nhadatvui/uploads/images/c5358699a815cfec622ad3201403af9e.jpg,6,Bán,27/5/2022,4.8 tỷ,40 m² ,,,"
							Chữ Đồng Tử, Phường 7, Quận Tân Bình, Hồ Chí Minh
						"
"
						Mặt phố KD Võ Thị Sáu, Thanh Nhàn, Hai Bà Trưng, 115m2, MT6.8m, 7 tầng, thang máy 8N 9WC, chỉ 580tr/m2
					",https://nhadatvui.vn/ban-nha-rieng-phuong-thanh-nhan-quan-hai-ba-trung/hot-m-pho-kd-vo-thi-sau-tnhan-hbt-115m2-mt6-8m-7-tg-thang-may-8n-9wc-chi-580tr-m21653629656,https://file.maumau.vn/public/nhadatvui/uploads/images/c63fae7f29a2d0c9fa1c8bd010d35c3c.jpg,3,Bán,27/5/2022,65 tỷ,115 m² ,,,"
							Phố Võ Thị Sáu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội
						"
"
						Nhà đẹp, 4x14m HXH, 8.8 tỷ, Bình Thạnh, 251/ Nơ Trang Long P13
					",https://nhadatvui.vn/ban-nha-rieng-phuong-13-quan-binh-thanh/nha-dep-4x14m-hxh-8-8-ty-binh-thanh-251-no-trang-long-p131653629627,https://file.maumau.vn/public/nhadatvui/uploads/images/44227f3c4b7e361d7421bcd8e032a3f7.jpg,3,Bán,27/5/2022,8.8 tỷ,56 m² ,,,"
							Nơ Trang Long, Phường 13, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Mặt phố Trần Xuân Soạn 70m2, MT3.5m, 4 tầng, 4 phòng ngủ, 45tr/TH tầng 1, chỉ 528tr/m2
					",https://nhadatvui.vn/ban-nha-rieng-phuong-pham-dinh-ho-quan-hai-ba-trung/mat-pho-tran-xuan-soan-70m2-mt3-5m-4tg-4-p-ngu-45tr-th-tang-1-chi-528tr-m21653629559,https://file.maumau.vn/public/nhadatvui/uploads/images/bccdae20e663748d5fb1affdabc0d617.jpg,3,Bán,27/5/2022,37 tỷ,70 m² ,,,"
							Phố Trần Xuân Soạn, Phường Ngô Thì Nhậm, Quận Hai Bà Trưng, Hà Nội
						"
"
						Hẻm xe hơi ngủ trong nhà, diệc tích lớn 66m2 nhà trong mơ, đường Cống Lỡ, Tân Bình phường 15 giá 6.5 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-15-quan-tan-binh/hem-xe-hoi-ngu-trong-nha-dien-tich-lon-66m2-nha-trong-mo-duong-cong-lo-tan-binh-phuong-15-gia-6-5-ty1653629014,https://file.maumau.vn/public/nhadatvui/uploads/images/96b862ef030b152f281fdc937aa9f279.jpg,8,Bán,27/5/2022,6.5 tỷ,66 m² ,5,4,"
							Cống Lở, Phường 15, Quận Tân Bình, Hồ Chí Minh
						"
"
						Bán nhà phường Tân Chánh Hiệp, Q12, 88m2, 2 căn, 4 phòng ngủ.
					",https://nhadatvui.vn/ban-nha-rieng-phuong-tan-chanh-hiep-quan-12/ban-nha-phuong-tan-chanh-hiep-q12-88m2-2-can-4-phong-ngu-1653628919,https://file.maumau.vn/public/nhadatvui/uploads/images/7410e11cea435bd655cfdfc5bf8c8f95.jpg,6,Bán,27/5/2022,4.25 tỷ,88 m² ,4,2,"
							Tân Chánh Hiệp 10, Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh
						"
"
						Nhà đẹp hẻm 4m, 59/  Phan Đăng Lưu, P3, 4x12.5, 8.7 tỷ, Phú Nhuận
					",https://nhadatvui.vn/ban-nha-rieng-phuong-3-quan-phu-nhuan/nha-dep-hem-4m-59-phan-dang-luu-p3-4x12-5-8-7-ty-phu-nhuan1653627216,https://file.maumau.vn/public/nhadatvui/uploads/images/f806446095b00d00961e90c293df25be.jpg,6,Bán,27/5/2022,8.7 tỷ,50 m² ,,,"
							Phan Đăng Lưu, Phường 3, Quận Phú Nhuận, Hồ Chí Minh
						"
"
						Thanh khoản gấp nhà đẹp Văn Cao 45m2x5tầng, 3 ngủ, ba gác đỗ cửa, gần 5 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-lieu-giai-quan-ba-dinh/thanh-khoan-gap-nha-dep-van-cao-45m2x5tang-3-ngu-ba-gac-do-cua-gan-5-ty1653627072,https://file.maumau.vn/public/nhadatvui/uploads/images/71d14ef1894e560ef23a083611cac0fb.jpg,4,Bán,27/5/2022,4.95 tỷ,45 m² ,3,4,"
							Văn Cao, Phường Liễu Giai, Quận Ba Đình, Hà Nội
						"
"
						(Tân Bình) vị trí đẹp 3.5x8m, chỉ 2.4 tỷ, P15, Hoàng Bật Đạt
					",https://nhadatvui.vn/ban-nha-rieng-phuong-15-quan-tan-binh/-tan-binh-vi-tri-dep-3-5x8m-chi-2-4-ty-p15-hoang-bat-dat1653625180,https://file.maumau.vn/public/nhadatvui/uploads/images/c849659cc567f2091f72732a4beeb820.jpg,4,Bán,27/5/2022,2.4 tỷ,28 m² ,,,"
							Hoàng Bật Đạt, Phường 15, Quận Tân Bình, Hồ Chí Minh
						"
"
						Hẻm 1 sẹc 205, Trần Văn Đang, 4x13m, 5.1 Tỷ, P10, Tân Bình
					",https://nhadatvui.vn/ban-nha-rieng-phuong-10-quan-tan-binh/hem-1-sec-205-tran-van-dang-4x13m-5-1-ty-p10-tan-binh1653623885,https://file.maumau.vn/public/nhadatvui/uploads/images/3488a77173eba71ca788f1ffcef66e67.jpg,3,Bán,27/5/2022,5.1 tỷ,52 m² ,,,"
							Trần Văn Đang, Phường 10, Quận Tân Bình, Hồ Chí Minh
						"
"
						Bán nhà đường Đa Phước 4 quận Ngũ Hành Sơn giá rẻ 2 tầng 3PN, chỉ 4 tỷ 500 triệu
					",https://nhadatvui.vn/ban-nha-rieng-phuong-khue-my-quan-ngu-hanh-son/ban-nha-duong-da-phuoc-4-quan-ngu-hanh-son-gia-re-2-tang-3pn-chi-4-ty-500-trieu1653621886,https://file.maumau.vn/public/nhadatvui/uploads/images/2fe9dea13aea3b4a136c555908ad7255.jpg,3,Bán,27/5/2022,4.5 tỷ,100 m² ,,,"
							Đa Phước 4, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng
						"
"
						Hẻm 80/ Hoàng Hoa Thám, 4x11m, 1 lầu, 96m2, 4.6 tỷ, P7 Bình Thạnh
					",https://nhadatvui.vn/ban-nha-rieng-phuong-7-quan-binh-thanh/hem-80-hoang-hoa-tham-4x11m-1-lau-96m2-4-6-ty-p7-binh-thanh1653621666,https://file.maumau.vn/public/nhadatvui/uploads/images/835a790fe4893a87cd7c6162ff6cf8b9.jpg,4,Bán,27/5/2022,4.6 tỷ,38 m² ,,,"
							Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Chính chủ bán nhà đất thôn Lai Cách, xã Xuân Giang, huyện Sóc Sơn, TP.Hà Nội. Diện tích 261m2. Giá 4 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-xa-xuan-giang-huyen-soc-son/chinh-chu-ban-nha-dat-thon-lai-cach-xa-xuan-giang-huyen-soc-son-tp-ha-noi-dien-tich-261m2-gia-3-7-ty1653621068,https://file.maumau.vn/public/nhadatvui/uploads/images/08bb84db6ded6604ad220d708c373293.jpg,7,Bán,27/5/2022,4.1 tỷ,289 m² ,,,"
							Đường Lai Cách, Xã Xuân Giang, Huyện Sóc Sơn, Hà Nội
						"
"
						(Bình Thạnh) 90/ Vũ Tùng, nhà đẹp, hẻm đẹp, 4x11m, 1 lầu, 5.6 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-2-quan-binh-thanh/-binh-thanh-90-vu-tung-nha-dep-hem-dep-4x11m-1-lau-5-6-ty1653620286,https://file.maumau.vn/public/nhadatvui/uploads/images/7def78561de58c927d8b0a3fe54ffc55.jpg,5,Bán,27/5/2022,5.6 tỷ,44 m² ,,,"
							Vũ Tùng, Phường 2, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Nhà đẹp mới xây 1T2L, có gara để xe hơi riêng, ngang 4M, tại Hồ Văn Tư, Trường Thọ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-truong-tho-tp-thu-duc/nha-dep-moi-xay-1t2l-co-gara-de-xe-hoi-rieng-ngang-4m-tai-ho-van-tu-truong-tho1653619414,https://file.maumau.vn/public/nhadatvui/uploads/images/67c5a48f480b6e58637b130d543518b1.jpg,3,Bán,27/5/2022,7.5 tỷ,57.90 m² ,4,4,"
							Hồ Văn Tư, Phường Trường Thọ, Thành phố Thủ Đức, Hồ Chí Minh
						"
"
						Bán nhà cấp 4 MT Huỳnh Tấn Phát Q7 DT 5x42 ( CN 5X17.2)
					",https://nhadatvui.vn/ban-nha-rieng-phuong-phu-my-quan-7/ban-nha-cap-4-mt-huynh-tan-phat-q7-dt-5x42-cn-5x17-2-1653619342,https://file.maumau.vn/public/nhadatvui/uploads/images/e8428488ca78baa786fc523a14889168.jpg,3,Bán,27/5/2022,21 tỷ,82 m² ,,,"
							Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Hồ Chí Minh
						"
"
						(Bình Thạnh) 482/ Nơ Trang Long, 4x14m, 2 lầu, chỉ 8.8 tỷ bớt ít.
					",https://nhadatvui.vn/ban-nha-rieng-phuong-13-quan-binh-thanh/-binh-thanh-482-no-trang-long-4x14m-2-lau-chi-8-8-ty-bot-it-1653618859,https://file.maumau.vn/public/nhadatvui/uploads/images/2eea411729b48909222ee0cb0f110236.jpg,6,Bán,27/5/2022,8.8 tỷ,56 m² ,,,"
							Nơ Trang Long, Phường 13, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Bán nhà Quan Nhân DT30m 6tầng MT4.2m 5.6 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-nhan-chinh-quan-thanh-xuan/ban-nha-quan-nhan-dt30m-6tang-mt4-2m-5-6-ty1653618736,https://file.maumau.vn/public/nhadatvui/uploads/images/674fd1ccc0cdeeb74dd566b24afef0e2.jpg,5,Bán,27/5/2022,5.6 tỷ,30 m² ,3,3,"
							Phố Nhân Hòa, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội
						"
"
						Nhà đẹp 1T2L đường thông 6m ngay chợ Tam Hà Linh Đông 90m2 ngang 5 chuẩn đẹp giá chỉ 7 tỷ nhỉnh
					",https://nhadatvui.vn/ban-nha-rieng-phuong-linh-dong-tp-thu-duc/nha-dep-1t2l-duong-thong-6m-ngay-cho-tam-ha-linh-dong-90m2-ngang-5-chuan-dep-gia-chi-7-ty-nhin1653616614,https://file.maumau.vn/public/nhadatvui/uploads/images/40aba67da33783d38f254a716b486eaf.jpg,3,Bán,27/5/2022,7.75 tỷ,90 m² ,4,3,"
							Đường số 2, Phường Linh Đông, Thành phố Thủ Đức, Hồ Chí Minh
						"
"
						Bán nhà đường Đa Phước 3 Nam Việt Á quận Ngũ Hành Sơn giá chỉ 4 tỷ 700
					",https://nhadatvui.vn/ban-nha-rieng-phuong-khue-my-quan-ngu-hanh-son/ban-nha-duong-da-phuoc-3-nam-viet-a-quan-ngu-hanh-son-gia-chi-4-ty-7001653615682,https://file.maumau.vn/public/nhadatvui/uploads/images/ecb5c54b4f58c7d3ee6f556c9fd91adf.jpg,3,Bán,27/5/2022,4.7 tỷ,90 m² ,,,"
							Đa Phước 3, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng
						"
"
						Hot bán nhà Trần Phú 30m2x4T MT 3,8m giá nhỉnh 2 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-nguyen-trai-quan-ha-dong/hot-ban-nha-tran-phu-30m2x4t-mt-3-8m-gia-nhinh-2-ty1653615606,https://file.maumau.vn/public/nhadatvui/uploads/images/7d0f2e1062013ceebeb6578372a646a0.jpg,4,Bán,27/5/2022,2 tỷ,30 m² ,3,,"
							Đường Trần Phú, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội
						"
"
						Bán nhà mặt phố Mậu Lương 50m2, giá chỉ 4.3 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-kien-hung-quan-ha-dong/ban-nha-mat-pho-mau-luong-50m2-gia-chi-4-3-ty1653615255,https://file.maumau.vn/public/nhadatvui/uploads/images/944344bad98c3ea43621f43fd222af3d.jpg,3,Bán,27/5/2022,4.3 tỷ,50 m² ,4,,"
							Đường Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội
						"
"
						Chính chủ cần bán gấp nhà MT 80m2 Đức Lập Thượng
					",https://nhadatvui.vn/ban-nha-rieng-xa-duc-lap-thuong-huyen-duc-hoa/chinh-chu-can-ban-gap-nha-mt-80m2-duc-lap-thuong1653615107,https://file.maumau.vn/public/nhadatvui/uploads/images/9c430da767e56e8cd09d6a8ed9c01060.jpg,3,Bán,27/5/2022,850 triệu,80 m² ,3,3,"
							Tỉnh lộ 8, Xã Đức Lập Thượng, Huyện Đức Hòa, Long An
						"
"
						Cực phẩm kinh doanh Tư Đình, Long Biên, 60m2, 5 tầng, MT 4m, có sổ, vị trí hướng tới tương lai, giá 9.9 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-long-bien-quan-long-bien/cuc-pham-kinh-doanh-tu-dinh-long-bien-60m2-5-tang-mt-4m-co-so-vi-tri-huong-toi-tuong-lai-gia-9-9-ty1653584649,https://file.maumau.vn/public/nhadatvui/uploads/images/ce448e5b378bca104d21affd4c28b926.jpg,6,Bán,27/5/2022,9.9 tỷ,60 m² ,4,3,"
							Đường Tư Đình, Phường Long Biên, Quận Long Biên, Hà Nội
						"
"
						Nhà đẹp (P7 Bình Thạnh) 4x14m, 2 lầu, chỉ 8.4 tỷ, Phan Đăng Lưu
					",https://nhadatvui.vn/ban-nha-rieng-phuong-7-quan-binh-thanh/nha-dep-p7-binh-thanh-4x14m-2-lau-chi-8-4-ty-phan-dang-luu1653582560,https://file.maumau.vn/public/nhadatvui/uploads/images/826c6f5be103fe31e59c19191f432d68.jpg,5,Bán,26/5/2022,8.4 tỷ,56 m² ,,,"
							Phan Đăng Lưu, Phường 7, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Bán nhà Kim Ngưu, Hai Bà Trưng, 45m2x3T, MT5m, gác xếp, 3 ngủ, 3WC, có sổ đỏ, 4 tỷ nhỉnh
					",https://nhadatvui.vn/ban-nha-rieng-phuong-minh-khai-quan-hai-ba-trung/ban-nha-kim-nguu-hai-ba-trung-45m2x3t-mt5m-gac-xep-3-ngu-3wc-co-so-do-4-ty-nhinh1653582477,https://file.maumau.vn/public/nhadatvui/uploads/images/7c435011d673a2098f0caf87840133ca.jpg,5,Bán,26/5/2022,4.4 tỷ,45 m² ,3,3,"
							Phố Kim Ngưu, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội
						"
"
						Bán nhà Minh Khai, Hai Bà Trưng, 30m2x5T, mới toanh, 3 ngủ, 4 WC, tiện ích đỉnh, 3.5 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-minh-khai-quan-hai-ba-trung/ban-nha-minh-khai-hai-ba-trung-30m2x5t-moi-toanh-3-ngu-4-wc-tien-ich-dinh-3-5-ty1653577785,https://file.maumau.vn/public/nhadatvui/uploads/images/950878e0b094c537d4c2a55358e9304a.jpg,4,Bán,26/5/2022,3.5 tỷ,30 m² ,3,4,"
							Phố Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội
						"
"
						Hẻm 158 Nguyễn Văn Đậu (Bình Thạnh) 4x8m, 2 lầu, chỉ 4.2 tỷ bớt.
					",https://nhadatvui.vn/ban-nha-rieng-phuong-7-quan-binh-thanh/hem-158-nguyen-van-dau-binh-thanh-4x8m-2-lau-chi-4-2-ty-bot-1653577302,https://file.maumau.vn/public/nhadatvui/uploads/images/2489b86727980f3bfaf32b7b0a2031f3.jpg,6,Bán,26/5/2022,4.2 tỷ,32 m² ,,,"
							Nguyễn Văn Đậu, Phường 7, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						(Bình Thạnh) Chỉ 3.4 tỷ, 25m2, sẹc hẻm 3m Lương Ngọc Quyến, P.13
					",https://nhadatvui.vn/ban-nha-rieng-phuong-13-quan-binh-thanh/-binh-thanh-chi-3-4-ty-25m2-sec-hem-3m-luong-ngoc-quyen-p-131653576136,https://file.maumau.vn/public/nhadatvui/uploads/images/461a10cccf7ade357055dfe86617dea3.jpg,6,Bán,26/5/2022,3.4 tỷ,25 m² ,,,"
							Lương Ngọc Quyến, Phường 13, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Nhà đẹp hẻm đẹp, hẻm Huỳnh Văn Nghệ, 30m2, 3.6 tỷ, P.15, Tân Bình
					",https://nhadatvui.vn/ban-nha-rieng-phuong-15-quan-tan-binh/nha-dep-hem-dep-hem-huynh-van-nghe-30m2-3-6-ty-p-15-tan-binh1653575196,https://file.maumau.vn/public/nhadatvui/uploads/images/eab7b756f55ff79dc488de5bb2614026.jpg,6,Bán,26/5/2022,3.6 tỷ,29 m² ,,,"
							Huỳnh Văn Nghệ, Phường 15, Quận Tân Bình, Hồ Chí Minh
						"
"
						Chính chủ nhờ bán nhà đẹp Liễu Giai 45m2x5 tầng, 3 phòng ngủ, nhỉnh 4 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-lieu-giai-quan-ba-dinh/chinh-chu-nho-ban-nha-dep-lieu-giai-45m2x5-tang-3-phong-ngu-nhinh-4-ty1653575097,https://file.maumau.vn/public/nhadatvui/uploads/images/3dfb63b1e33a410bcf3fb6204481bd7d.jpg,4,Bán,26/5/2022,4.5 tỷ,45 m² ,3,4,"
							Đội Cấn, Phường Liễu Giai, Quận Ba Đình, Hà Nội
						"
"
						Nhà đẹp, 29m2, 2 lầu, chỉ 3.6 tỷ bớt, Chế Lan Viên, Tây Thạnh, TP
					",https://nhadatvui.vn/ban-nha-rieng-phuong-tay-thanh-quan-tan-phu/nha-dep-29m2-2-lau-chi-3-6-ty-bot-che-lan-vien-tay-thanh-tp1653574554,https://file.maumau.vn/public/nhadatvui/uploads/images/c1f32f74cf50dcb8462e1b7691e0b524.jpg,6,Bán,26/5/2022,3.6 tỷ,28 m² ,,,"
							Chế Lan Viên, Phường Tây Thạnh, Quận Tân Phú, Hồ Chí Minh
						"
"
						Nhà đẹp (Tân Phú) 2 lầu, 3.5x9.4m, 2 lầu, 3.85 tỷ, Lê Trọng Tấn
					",https://nhadatvui.vn/ban-nha-rieng-phuong-tay-thanh-quan-tan-phu/nha-dep-tan-phu-2-lau-3-5x9-4m-2-lau-3-85-ty-le-trong-tan1653574297,https://file.maumau.vn/public/nhadatvui/uploads/images/86b2ee58358b26914abdc0e0f26e2a59.jpg,3,Bán,26/5/2022,3.85 tỷ,32 m² ,,,"
							Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, Hồ Chí Minh
						"
"
						(Tân Bình) Nhà đẹp, vị trí đẹp, 4.1x12m, 6.8 tỷ. Phan Huy Ích P15
					",https://nhadatvui.vn/ban-nha-rieng-phuong-15-quan-tan-binh/-tan-binh-nha-dep-vi-tri-dep-4-1x12m-6-8-ty-phan-huy-ich-p151653569237,https://file.maumau.vn/public/nhadatvui/uploads/images/08af3856a5c7bc2c4063b75cd1db3a24.jpg,6,Bán,26/5/2022,6.8 tỷ,49 m² ,,,"
							Phan Huy Ích, Phường 15, Quận Tân Bình, Hồ Chí Minh
						"
"
						Bán nhà mặt phố Bạch Mai, không có căn thứ hai, 30m2x4T, MT4m, kinh doanh, 3 ngủ, 3WC, giá chỉ 3.7 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-bach-mai-quan-hai-ba-trung/ban-nha-mat-pho-bach-mai-khong-co-can-thu-hai-30m2x4t-mt4m-kinh-doanh-3-ngu-3wc-gia-chi-3-7-ty1653567722,https://file.maumau.vn/public/nhadatvui/uploads/images/326d47423aae26c6728f8ddc581dd64c.jpg,4,Bán,26/5/2022,3.7 tỷ,30 m² ,3,3,"
							Phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội
						"
"
						Bán nhà riêng 2,5 tầng khu vực Dư Hàng HP
					",https://nhadatvui.vn/ban-nha-rieng-phuong-du-hang-quan-le-chan/ban-nha-rieng-2-5-tang-khu-vuc-du-hang-hp1653566623,https://file.maumau.vn/public/nhadatvui/uploads/images/eef3974eb1bd775b04c3a24684af364f.jpg,9,Bán,26/5/2022,3.5 tỷ,115 m² ,3,2,"
							Đường Chợ Hàng, Phường Dư Hàng, Quận Lê Chân, Hải Phòng
						"
"
						Nhà đẹp, 50 Nguyễn Đình Chiểu, 4x11m, 2 lầu, 7.8 tỷ, Phú Nhuận
					",https://nhadatvui.vn/ban-nha-rieng-phuong-4-quan-phu-nhuan/nha-dep-50-nguyen-dinh-chieu-4x11m-2-lau-7-8-ty-phu-nhuan1653566614,https://file.maumau.vn/public/nhadatvui/uploads/images/7ce44219b6013d0bee79a4c16fdf6d12.jpg,6,Bán,26/5/2022,7.8 tỷ,44 m² ,,,"
							Nguyễn Đình Chiểu, Phường 4, Quận Phú Nhuận, Hồ Chí Minh
						"
"
						Bán nhà Kim Ngưu, HBT, 46m2x4T, MT4.5m, 4 ngủ, 3 WC, 2 thoáng, ngõ vào oto tránh, giá 3.7 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-thanh-luong-quan-hai-ba-trung/ban-nha-kim-nguu-hbt-46m2x4t-mt4-5m-4-ngu-3-wc-2-thoang-ngo-vao-oto-tranh-gia-3-7-ty1653564237,https://file.maumau.vn/public/nhadatvui/uploads/images/fbb6d81d007b1f3da5cadc37e60666a0.jpg,6,Bán,26/5/2022,3.7 tỷ,46 m² ,4,3,"
							Phố Kim Ngưu, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội
						"
"
						Chỉ 18.7 tỷ mặt tiền đường Bùi Tá Hán, 4x24, CN: 94m2
					",https://nhadatvui.vn/ban-nha-rieng-phuong-an-phu-tp-thu-duc/chi-18-7-ty-mat-tien-duong-bui-ta-han-4x24-cn-94m21653560445,https://file.maumau.vn/public/nhadatvui/uploads/images/c96ea54e771c38b09e6b1f35f2d13207.jpg,3,Bán,26/5/2022,18.7 tỷ,94 m² ,,,"
							Bùi Tá Hán, Phường An Phú, Thành phố Thủ Đức, Hồ Chí Minh
						"
"
						Ngay UBND Quận 2. Bán đất đường Tạ Hiện và Trương Văn Bang ngang 5 dài 20m đường 10m giá 19 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-thanh-my-loi-tp-thu-duc/ngay-ubnd-quan-2-ban-dat-duong-ta-hien-va-truong-van-bang-ngang-5-dai-20m-duong-10m-gia-19-ty1653560280,https://file.maumau.vn/public/nhadatvui/uploads/images/6826faf1aa581139426759991104d010.jpg,3,Bán,26/5/2022,19 tỷ,100 m² ,,,"
							Tạ Hiện, Phường Thạnh Mỹ Lợi, Thành phố Thủ Đức, Hồ Chí Minh
						"
